Date,Date as Text,Domestic Currency (EUR),Exchange Rate (USD),EUR_USD,Exchange Rate (EUR),EUR_EUR
14.12.2010,Dec 2010,"14,42","0,756422189","19,06342809",1,"14,42"
15.12.2010,Dec 2010,"14,24","0,756422189","18,82546574",1,"14,24"
16.12.2010,Dec 2010,"14,27","0,756422189","18,86512613",1,"14,27"
17.12.2010,Dec 2010,"13,96","0,756422189","18,45530209",1,"13,96"
18.12.2010,Dec 2010,#N/A,"0,756422189",#N/A,1,#N/A
19.12.2010,Dec 2010,#N/A,"0,756422189",#N/A,1,#N/A
20.12.2010,Dec 2010,"13,72","0,756422189","18,13801896",1,"13,72"
21.12.2010,Dec 2010,"13,85","0,756422189","18,30988065",1,"13,85"
22.12.2010,Dec 2010,"13,96","0,756422189","18,45530209",1,"13,96"
23.12.2010,Dec 2010,"13,78","0,756422189","18,21733974",1,"13,78"
24.12.2010,Dec 2010,#N/A,"0,756422189",#N/A,1,#N/A
25.12.2010,Dec 2010,#N/A,"0,756422189",#N/A,1,#N/A
26.12.2010,Dec 2010,#N/A,"0,756422189",#N/A,1,#N/A
27.12.2010,Dec 2010,"13,65","0,756422189","18,04547804",1,"13,65"
28.12.2010,Dec 2010,"13,7","0,756422189","18,1115787",1,"13,7"
29.12.2010,Dec 2010,"13,86","0,756422189","18,32310078",1,"13,86"
30.12.2010,Dec 2010,"13,8","0,756422189","18,24378",1,"13,8"
31.12.2010,Dec 2010,#N/A,"0,756422189",#N/A,1,#N/A
01.01.2011,Jan 2011,#N/A,"0,74852167",#N/A,1,#N/A
02.01.2011,Jan 2011,#N/A,"0,74852167",#N/A,1,#N/A
03.01.2011,Jan 2011,"13,8","0,74852167","18,43634",1,"13,8"
04.01.2011,Jan 2011,"14,05","0,74852167","18,77033167",1,"14,05"
05.01.2011,Jan 2011,"14,19","0,74852167","18,957367",1,"14,19"
06.01.2011,Jan 2011,"14,4","0,74852167","19,23792",1,"14,4"
07.01.2011,Jan 2011,"14,34","0,74852167","19,157762",1,"14,34"
08.01.2011,Jan 2011,#N/A,"0,74852167",#N/A,1,#N/A
09.01.2011,Jan 2011,#N/A,"0,74852167",#N/A,1,#N/A
10.01.2011,Jan 2011,"14,13","0,74852167","18,877209",1,"14,13"
11.01.2011,Jan 2011,"13,99","0,74852167","18,69017367",1,"13,99"
12.01.2011,Jan 2011,"13,89","0,74852167","18,556577",1,"13,89"
13.01.2011,Jan 2011,"13,99","0,74852167","18,69017367",1,"13,99"
14.01.2011,Jan 2011,"14,08","0,74852167","18,81041067",1,"14,08"
15.01.2011,Jan 2011,#N/A,"0,74852167",#N/A,1,#N/A
16.01.2011,Jan 2011,#N/A,"0,74852167",#N/A,1,#N/A
17.01.2011,Jan 2011,"14,23","0,74852167","19,01080567",1,"14,23"
18.01.2011,Jan 2011,"14,27","0,74852167","19,06424433",1,"14,27"
19.01.2011,Jan 2011,"14,21","0,74852167","18,98408633",1,"14,21"
20.01.2011,Jan 2011,"14,11","0,74852167","18,85048967",1,"14,11"
21.01.2011,Jan 2011,"14,19","0,74852167","18,957367",1,"14,19"
22.01.2011,Jan 2011,#N/A,"0,74852167",#N/A,1,#N/A
23.01.2011,Jan 2011,#N/A,"0,74852167",#N/A,1,#N/A
24.01.2011,Jan 2011,"14,3","0,74852167","19,10432333",1,"14,3"
25.01.2011,Jan 2011,"14,39","0,74852167","19,22456033",1,"14,39"
26.01.2011,Jan 2011,"14,73","0,74852167","19,678789",1,"14,73"
27.01.2011,Jan 2011,"14,42","0,74852167","19,26463933",1,"14,42"
28.01.2011,Jan 2011,"14,42","0,74852167","19,26463933",1,"14,42"
29.01.2011,Jan 2011,#N/A,"0,74852167",#N/A,1,#N/A
30.01.2011,Jan 2011,#N/A,"0,74852167",#N/A,1,#N/A
31.01.2011,Jan 2011,"14,57","0,74852167","19,46503433",1,"14,57"
01.02.2011,Feb 2011,"14,51","0,732657091","19,80462645",1,"14,51"
02.02.2011,Feb 2011,"14,7","0,732657091","20,0639565",1,"14,7"
03.02.2011,Feb 2011,"14,43","0,732657091","19,69543485",1,"14,43"
04.02.2011,Feb 2011,"14,35","0,732657091","19,58624325",1,"14,35"
05.02.2011,Feb 2011,#N/A,"0,732657091",#N/A,1,#N/A
06.02.2011,Feb 2011,#N/A,"0,732657091",#N/A,1,#N/A
07.02.2011,Feb 2011,"14,28","0,732657091","19,4907006",1,"14,28"
08.02.2011,Feb 2011,"14,44","0,732657091","19,7090838",1,"14,44"
09.02.2011,Feb 2011,"14,45","0,732657091","19,72273275",1,"14,45"
10.02.2011,Feb 2011,"14,4","0,732657091","19,654488",1,"14,4"
11.02.2011,Feb 2011,"14,48","0,732657091","19,7636796",1,"14,48"
12.02.2011,Feb 2011,#N/A,"0,732657091",#N/A,1,#N/A
13.02.2011,Feb 2011,#N/A,"0,732657091",#N/A,1,#N/A
14.02.2011,Feb 2011,"14,45","0,732657091","19,72273275",1,"14,45"
15.02.2011,Feb 2011,"14,46","0,732657091","19,7363817",1,"14,46"
16.02.2011,Feb 2011,"14,51","0,732657091","19,80462645",1,"14,51"
17.02.2011,Feb 2011,"14,58","0,732657091","19,9001691",1,"14,58"
18.02.2011,Feb 2011,"14,7","0,732657091","20,0639565",1,"14,7"
19.02.2011,Feb 2011,#N/A,"0,732657091",#N/A,1,#N/A
20.02.2011,Feb 2011,#N/A,"0,732657091",#N/A,1,#N/A
21.02.2011,Feb 2011,"14,74","0,732657091","20,1185523",1,"14,74"
22.02.2011,Feb 2011,"14,99","0,732657091","20,45977605",1,"14,99"
23.02.2011,Feb 2011,"14,9","0,732657091","20,3369355",1,"14,9"
24.02.2011,Feb 2011,"14,95","0,732657091","20,40518025",1,"14,95"
25.02.2011,Feb 2011,"14,98","0,732657091","20,4461271",1,"14,98"
26.02.2011,Feb 2011,#N/A,"0,732657091",#N/A,1,#N/A
27.02.2011,Feb 2011,#N/A,"0,732657091",#N/A,1,#N/A
28.02.2011,Feb 2011,"15,03","0,732657091","20,51437185",1,"15,03"
01.03.2011,Mar 2011,"14,95","0,714327864","20,928765",1,"14,95"
02.03.2011,Mar 2011,"15,1","0,714327864","21,13875261",1,"15,1"
03.03.2011,Mar 2011,"14,85","0,714327864","20,78877326",1,"14,85"
04.03.2011,Mar 2011,"15,44","0,714327864","21,61472452",1,"15,44"
05.03.2011,Mar 2011,#N/A,"0,714327864",#N/A,1,#N/A
06.03.2011,Mar 2011,#N/A,"0,714327864",#N/A,1,#N/A
07.03.2011,Mar 2011,"14,9","0,714327864","20,85876913",1,"14,9"
08.03.2011,Mar 2011,"14,9","0,714327864","20,85876913",1,"14,9"
09.03.2011,Mar 2011,"14,9","0,714327864","20,85876913",1,"14,9"
10.03.2011,Mar 2011,"15,43","0,714327864","21,60072535",1,"15,43"
11.03.2011,Mar 2011,"15,42","0,714327864","21,58672617",1,"15,42"
12.03.2011,Mar 2011,#N/A,"0,714327864",#N/A,1,#N/A
13.03.2011,Mar 2011,#N/A,"0,714327864",#N/A,1,#N/A
14.03.2011,Mar 2011,"15,03","0,714327864","21,04075839",1,"15,03"
15.03.2011,Mar 2011,"16,3","0,714327864","22,81865348",1,"16,3"
16.03.2011,Mar 2011,"16,4","0,714327864","22,95864522",1,"16,4"
17.03.2011,Mar 2011,"16,23","0,714327864","22,72065926",1,"16,23"
18.03.2011,Mar 2011,"16,1","0,714327864","22,53867",1,"16,1"
19.03.2011,Mar 2011,#N/A,"0,714327864",#N/A,1,#N/A
20.03.2011,Mar 2011,#N/A,"0,714327864",#N/A,1,#N/A
21.03.2011,Mar 2011,"16,1","0,714327864","22,53867",1,"16,1"
22.03.2011,Mar 2011,"16,1","0,714327864","22,53867",1,"16,1"
23.03.2011,Mar 2011,"16,25","0,714327864","22,74865761",1,"16,25"
24.03.2011,Mar 2011,"16,05","0,714327864","22,46867413",1,"16,05"
25.03.2011,Mar 2011,"16,4","0,714327864","22,95864522",1,"16,4"
26.03.2011,Mar 2011,#N/A,"0,714327864",#N/A,1,#N/A
27.03.2011,Mar 2011,#N/A,"0,714327864",#N/A,1,#N/A
28.03.2011,Mar 2011,"16,55","0,714327864","23,16863283",1,"16,55"
29.03.2011,Mar 2011,"16,4","0,714327864","22,95864522",1,"16,4"
30.03.2011,Mar 2011,"16,2","0,714327864","22,67866174",1,"16,2"
31.03.2011,Mar 2011,"16,45","0,714327864","23,02864109",1,"16,45"
01.04.2011,Apr 2011,"16,83","0,692434966","24,30553168",1,"16,83"
02.04.2011,Apr 2011,#N/A,"0,692434966",#N/A,1,#N/A
03.04.2011,Apr 2011,#N/A,"0,692434966",#N/A,1,#N/A
04.04.2011,Apr 2011,"16,59","0,692434966","23,95892874",1,"16,59"
05.04.2011,Apr 2011,"16,28","0,692434966","23,51123326",1,"16,28"
06.04.2011,Apr 2011,"16,43","0,692434966","23,72786011",1,"16,43"
07.04.2011,Apr 2011,"16,45","0,692434966","23,75674368",1,"16,45"
08.04.2011,Apr 2011,"16,43","0,692434966","23,72786011",1,"16,43"
09.04.2011,Apr 2011,#N/A,"0,692434966",#N/A,1,#N/A
10.04.2011,Apr 2011,#N/A,"0,692434966",#N/A,1,#N/A
11.04.2011,Apr 2011,"16,18","0,692434966","23,36681537",1,"16,18"
12.04.2011,Apr 2011,"16,15","0,692434966","23,32349",1,"16,15"
13.04.2011,Apr 2011,"16,03","0,692434966","23,15018853",1,"16,03"
14.04.2011,Apr 2011,"16,1","0,692434966","23,25128105",1,"16,1"
15.04.2011,Apr 2011,"16,45","0,692434966","23,75674368",1,"16,45"
16.04.2011,Apr 2011,#N/A,"0,692434966",#N/A,1,#N/A
17.04.2011,Apr 2011,#N/A,"0,692434966",#N/A,1,#N/A
18.04.2011,Apr 2011,"16,17","0,692434966","23,35237358",1,"16,17"
19.04.2011,Apr 2011,"16,11","0,692434966","23,26572284",1,"16,11"
20.04.2011,Apr 2011,"16,2","0,692434966","23,39569895",1,"16,2"
21.04.2011,Apr 2011,"16,21","0,692434966","23,41014074",1,"16,21"
22.04.2011,Apr 2011,#N/A,"0,692434966",#N/A,1,#N/A
23.04.2011,Apr 2011,#N/A,"0,692434966",#N/A,1,#N/A
24.04.2011,Apr 2011,#N/A,"0,692434966",#N/A,1,#N/A
25.04.2011,Apr 2011,#N/A,"0,692434966",#N/A,1,#N/A
26.04.2011,Apr 2011,"16,1","0,692434966","23,25128105",1,"16,1"
27.04.2011,Apr 2011,"16,23","0,692434966","23,43902432",1,"16,23"
28.04.2011,Apr 2011,"16,49","0,692434966","23,81451084",1,"16,49"
29.04.2011,Apr 2011,"16,39","0,692434966","23,67009295",1,"16,39"
30.04.2011,Apr 2011,#N/A,"0,692434966",#N/A,1,#N/A
01.05.2011,May 2011,#N/A,"0,696930339",#N/A,1,#N/A
02.05.2011,May 2011,"16,5","0,696930339","23,67525",1,"16,5"
03.05.2011,May 2011,"16,7","0,696930339","23,96222273",1,"16,7"
04.05.2011,May 2011,"16,73","0,696930339","24,00526864",1,"16,73"
05.05.2011,May 2011,"16,69","0,696930339","23,94787409",1,"16,69"
06.05.2011,May 2011,"16,45","0,696930339","23,60350682",1,"16,45"
07.05.2011,May 2011,#N/A,"0,696930339",#N/A,1,#N/A
08.05.2011,May 2011,#N/A,"0,696930339",#N/A,1,#N/A
09.05.2011,May 2011,"16,6","0,696930339","23,81873636",1,"16,6"
10.05.2011,May 2011,"16,59","0,696930339","23,80438773",1,"16,59"
11.05.2011,May 2011,"16,57","0,696930339","23,77569045",1,"16,57"
12.05.2011,May 2011,"16,41","0,696930339","23,54611227",1,"16,41"
13.05.2011,May 2011,"16,46","0,696930339","23,61785545",1,"16,46"
14.05.2011,May 2011,#N/A,"0,696930339",#N/A,1,#N/A
15.05.2011,May 2011,#N/A,"0,696930339",#N/A,1,#N/A
16.05.2011,May 2011,"16,4","0,696930339","23,53176364",1,"16,4"
17.05.2011,May 2011,"16,43","0,696930339","23,57480955",1,"16,43"
18.05.2011,May 2011,"16,17","0,696930339","23,201745",1,"16,17"
19.05.2011,May 2011,"16,18","0,696930339","23,21609364",1,"16,18"
20.05.2011,May 2011,"16,03","0,696930339","23,00086409",1,"16,03"
21.05.2011,May 2011,#N/A,"0,696930339",#N/A,1,#N/A
22.05.2011,May 2011,#N/A,"0,696930339",#N/A,1,#N/A
23.05.2011,May 2011,"15,88","0,696930339","22,78563455",1,"15,88"
24.05.2011,May 2011,"15,98","0,696930339","22,92912091",1,"15,98"
25.05.2011,May 2011,"15,85","0,696930339","22,74258864",1,"15,85"
26.05.2011,May 2011,"16,02","0,696930339","22,98651545",1,"16,02"
27.05.2011,May 2011,"16,41","0,696930339","23,54611227",1,"16,41"
28.05.2011,May 2011,#N/A,"0,696930339",#N/A,1,#N/A
29.05.2011,May 2011,#N/A,"0,696930339",#N/A,1,#N/A
30.05.2011,May 2011,"16,83","0,696930339","24,148755",1,"16,83"
31.05.2011,May 2011,"16,84","0,696930339","24,16310364",1,"16,84"
01.06.2011,Jun 2011,"16,63","0,69500387","23,92792432",1,"16,63"
02.06.2011,Jun 2011,#N/A,"0,69500387",#N/A,1,#N/A
03.06.2011,Jun 2011,"16,51","0,69500387","23,75526341",1,"16,51"
04.06.2011,Jun 2011,#N/A,"0,69500387",#N/A,1,#N/A
05.06.2011,Jun 2011,#N/A,"0,69500387",#N/A,1,#N/A
06.06.2011,Jun 2011,"16,45","0,69500387","23,66893295",1,"16,45"
07.06.2011,Jun 2011,"16,38","0,69500387","23,56821409",1,"16,38"
08.06.2011,Jun 2011,"16,22","0,69500387","23,33799955",1,"16,22"
09.06.2011,Jun 2011,"16,37","0,69500387","23,55382568",1,"16,37"
10.06.2011,Jun 2011,"16,31","0,69500387","23,46749523",1,"16,31"
11.06.2011,Jun 2011,#N/A,"0,69500387",#N/A,1,#N/A
12.06.2011,Jun 2011,#N/A,"0,69500387",#N/A,1,#N/A
13.06.2011,Jun 2011,#N/A,"0,69500387",#N/A,1,#N/A
14.06.2011,Jun 2011,"16,15","0,69500387","23,23728068",1,"16,15"
15.06.2011,Jun 2011,"16,03","0,69500387","23,06461977",1,"16,03"
16.06.2011,Jun 2011,"15,83","0,69500387","22,77685159",1,"15,83"
17.06.2011,Jun 2011,"15,34","0,69500387","22,07181955",1,"15,34"
18.06.2011,Jun 2011,#N/A,"0,69500387",#N/A,1,#N/A
19.06.2011,Jun 2011,#N/A,"0,69500387",#N/A,1,#N/A
20.06.2011,Jun 2011,"14,98","0,69500387","21,55383682",1,"14,98"
21.06.2011,Jun 2011,"14,54","0,69500387","20,92074682",1,"14,54"
22.06.2011,Jun 2011,"14,53","0,69500387","20,90635841",1,"14,53"
23.06.2011,Jun 2011,"13,25","0,69500387","19,06464205",1,"13,25"
24.06.2011,Jun 2011,"12,35","0,69500387","17,76968523",1,"12,35"
25.06.2011,Jun 2011,#N/A,"0,69500387",#N/A,1,#N/A
26.06.2011,Jun 2011,#N/A,"0,69500387",#N/A,1,#N/A
27.06.2011,Jun 2011,"12,82","0,69500387","18,44594045",1,"12,82"
28.06.2011,Jun 2011,"13,36","0,69500387","19,22291455",1,"13,36"
29.06.2011,Jun 2011,"13,03","0,69500387","18,74809705",1,"13,03"
30.06.2011,Jun 2011,"13,3","0,69500387","19,13658409",1,"13,3"
01.07.2011,Jul 2011,"13,13","0,701051577","18,72900714",1,"13,13"
02.07.2011,Jul 2011,#N/A,"0,701051577",#N/A,1,#N/A
03.07.2011,Jul 2011,#N/A,"0,701051577",#N/A,1,#N/A
04.07.2011,Jul 2011,"13,17","0,701051577","18,78606429",1,"13,17"
05.07.2011,Jul 2011,"13,4","0,701051577","19,11414286",1,"13,4"
06.07.2011,Jul 2011,"13,08","0,701051577","18,65768571",1,"13,08"
07.07.2011,Jul 2011,"12,87","0,701051577","18,35813571",1,"12,87"
08.07.2011,Jul 2011,"12,5","0,701051577","17,83035714",1,"12,5"
09.07.2011,Jul 2011,#N/A,"0,701051577",#N/A,1,#N/A
10.07.2011,Jul 2011,#N/A,"0,701051577",#N/A,1,#N/A
11.07.2011,Jul 2011,"11,89","0,701051577","16,96023571",1,"11,89"
12.07.2011,Jul 2011,"12,24","0,701051577","17,45948571",1,"12,24"
13.07.2011,Jul 2011,"11,84","0,701051577","16,88891429",1,"11,84"
14.07.2011,Jul 2011,"12,15","0,701051577","17,33110714",1,"12,15"
15.07.2011,Jul 2011,"12,27","0,701051577","17,50227857",1,"12,27"
16.07.2011,Jul 2011,#N/A,"0,701051577",#N/A,1,#N/A
17.07.2011,Jul 2011,#N/A,"0,701051577",#N/A,1,#N/A
18.07.2011,Jul 2011,"12,04","0,701051577","17,1742",1,"12,04"
19.07.2011,Jul 2011,"12,18","0,701051577","17,3739",1,"12,18"
20.07.2011,Jul 2011,"12,56","0,701051577","17,91594286",1,"12,56"
21.07.2011,Jul 2011,"12,92","0,701051577","18,42945714",1,"12,92"
22.07.2011,Jul 2011,"12,78","0,701051577","18,22975714",1,"12,78"
23.07.2011,Jul 2011,#N/A,"0,701051577",#N/A,1,#N/A
24.07.2011,Jul 2011,#N/A,"0,701051577",#N/A,1,#N/A
25.07.2011,Jul 2011,"12,74","0,701051577","18,1727",1,"12,74"
26.07.2011,Jul 2011,"12,68","0,701051577","18,08711429",1,"12,68"
27.07.2011,Jul 2011,"12,25","0,701051577","17,47375",1,"12,25"
28.07.2011,Jul 2011,"12,33","0,701051577","17,58786429",1,"12,33"
29.07.2011,Jul 2011,"12,09","0,701051577","17,24552143",1,"12,09"
30.07.2011,Jul 2011,#N/A,"0,701051577",#N/A,1,#N/A
31.07.2011,Jul 2011,#N/A,"0,701051577",#N/A,1,#N/A
01.08.2011,Aug 2011,"11,9","0,697193644","17,0684287",1,"11,9"
02.08.2011,Aug 2011,"11,55","0,697193644","16,56641609",1,"11,55"
03.08.2011,Aug 2011,"11,24","0,697193644","16,12177635",1,"11,24"
04.08.2011,Aug 2011,"11,17","0,697193644","16,02137383",1,"11,17"
05.08.2011,Aug 2011,"10,76","0,697193644","15,43330191",1,"10,76"
06.08.2011,Aug 2011,#N/A,"0,697193644",#N/A,1,#N/A
07.08.2011,Aug 2011,#N/A,"0,697193644",#N/A,1,#N/A
08.08.2011,Aug 2011,"10,57","0,697193644","15,16078078",1,"10,57"
09.08.2011,Aug 2011,"11,22","0,697193644","16,09308991",1,"11,22"
10.08.2011,Aug 2011,"11,43","0,697193644","16,39429748",1,"11,43"
11.08.2011,Aug 2011,"12,1","0,697193644","17,35529304",1,"12,1"
12.08.2011,Aug 2011,"12,28","0,697193644","17,61347096",1,"12,28"
13.08.2011,Aug 2011,#N/A,"0,697193644",#N/A,1,#N/A
14.08.2011,Aug 2011,#N/A,"0,697193644",#N/A,1,#N/A
15.08.2011,Aug 2011,"12,34","0,697193644","17,69953026",1,"12,34"
16.08.2011,Aug 2011,"12,19","0,697193644","17,484382",1,"12,19"
17.08.2011,Aug 2011,"12,64","0,697193644","18,12982678",1,"12,64"
18.08.2011,Aug 2011,"12,18","0,697193644","17,47003878",1,"12,18"
19.08.2011,Aug 2011,"12,32","0,697193644","17,67084383",1,"12,32"
20.08.2011,Aug 2011,#N/A,"0,697193644",#N/A,1,#N/A
21.08.2011,Aug 2011,#N/A,"0,697193644",#N/A,1,#N/A
22.08.2011,Aug 2011,"12,4","0,697193644","17,78558957",1,"12,4"
23.08.2011,Aug 2011,"12,7","0,697193644","18,21588609",1,"12,7"
24.08.2011,Aug 2011,"13,02","0,697193644","18,67486904",1,"13,02"
25.08.2011,Aug 2011,"12,84","0,697193644","18,41669113",1,"12,84"
26.08.2011,Aug 2011,"13,02","0,697193644","18,67486904",1,"13,02"
27.08.2011,Aug 2011,#N/A,"0,697193644",#N/A,1,#N/A
28.08.2011,Aug 2011,#N/A,"0,697193644",#N/A,1,#N/A
29.08.2011,Aug 2011,"13,05","0,697193644","18,7178987",1,"13,05"
30.08.2011,Aug 2011,"13,25","0,697193644","19,00476304",1,"13,25"
31.08.2011,Aug 2011,"12,81","0,697193644","18,37366148",1,"12,81"
01.09.2011,Sep 2011,"12,71","0,726216412","17,50167",1,"12,71"
02.09.2011,Sep 2011,"12,42","0,726216412","17,10234",1,"12,42"
03.09.2011,Sep 2011,#N/A,"0,726216412",#N/A,1,#N/A
04.09.2011,Sep 2011,#N/A,"0,726216412",#N/A,1,#N/A
05.09.2011,Sep 2011,"12,26","0,726216412","16,88202",1,"12,26"
06.09.2011,Sep 2011,"12,04","0,726216412","16,57908",1,"12,04"
07.09.2011,Sep 2011,"12,29","0,726216412","16,92333",1,"12,29"
08.09.2011,Sep 2011,"12,15","0,726216412","16,73055",1,"12,15"
09.09.2011,Sep 2011,"11,76","0,726216412","16,19352",1,"11,76"
10.09.2011,Sep 2011,#N/A,"0,726216412",#N/A,1,#N/A
11.09.2011,Sep 2011,#N/A,"0,726216412",#N/A,1,#N/A
12.09.2011,Sep 2011,"11,76","0,726216412","16,19352",1,"11,76"
13.09.2011,Sep 2011,"11,89","0,726216412","16,37253",1,"11,89"
14.09.2011,Sep 2011,"12,06","0,726216412","16,60662",1,"12,06"
15.09.2011,Sep 2011,"12,23","0,726216412","16,84071",1,"12,23"
16.09.2011,Sep 2011,"12,01","0,726216412","16,53777",1,"12,01"
17.09.2011,Sep 2011,#N/A,"0,726216412",#N/A,1,#N/A
18.09.2011,Sep 2011,#N/A,"0,726216412",#N/A,1,#N/A
19.09.2011,Sep 2011,"11,7","0,726216412","16,1109",1,"11,7"
20.09.2011,Sep 2011,"11,78","0,726216412","16,22106",1,"11,78"
21.09.2011,Sep 2011,"11,69","0,726216412","16,09713",1,"11,69"
22.09.2011,Sep 2011,"11,24","0,726216412","15,47748",1,"11,24"
23.09.2011,Sep 2011,"11,3","0,726216412","15,5601",1,"11,3"
24.09.2011,Sep 2011,#N/A,"0,726216412",#N/A,1,#N/A
25.09.2011,Sep 2011,#N/A,"0,726216412",#N/A,1,#N/A
26.09.2011,Sep 2011,"10,75","0,726216412","14,80275",1,"10,75"
27.09.2011,Sep 2011,"10,71","0,726216412","14,74767",1,"10,71"
28.09.2011,Sep 2011,"10,39","0,726216412","14,30703",1,"10,39"
29.09.2011,Sep 2011,"10,81","0,726216412","14,88537",1,"10,81"
30.09.2011,Sep 2011,"10,61","0,726216412","14,60997",1,"10,61"
01.10.2011,oct. 2011,#N/A,"0,729589727",#N/A,1,#N/A
02.10.2011,oct. 2011,#N/A,"0,729589727",#N/A,1,#N/A
03.10.2011,oct. 2011,#N/A,"0,729589727",#N/A,1,#N/A
04.10.2011,oct. 2011,"10,03","0,729589727","13,74745233",1,"10,03"
05.10.2011,oct. 2011,"10,12","0,729589727","13,87080933",1,"10,12"
06.10.2011,oct. 2011,"10,4","0,729589727","14,25458667",1,"10,4"
07.10.2011,oct. 2011,"10,37","0,729589727","14,21346767",1,"10,37"
08.10.2011,oct. 2011,#N/A,"0,729589727",#N/A,1,#N/A
09.10.2011,oct. 2011,#N/A,"0,729589727",#N/A,1,#N/A
10.10.2011,oct. 2011,"10,64","0,729589727","14,58353867",1,"10,64"
11.10.2011,oct. 2011,"10,6","0,729589727","14,52871333",1,"10,6"
12.10.2011,oct. 2011,"10,63","0,729589727","14,56983233",1,"10,63"
13.10.2011,oct. 2011,"10,21","0,729589727","13,99416633",1,"10,21"
14.10.2011,oct. 2011,"10,32","0,729589727","14,144936",1,"10,32"
15.10.2011,oct. 2011,#N/A,"0,729589727",#N/A,1,#N/A
16.10.2011,oct. 2011,#N/A,"0,729589727",#N/A,1,#N/A
17.10.2011,oct. 2011,"10,27","0,729589727","14,07640433",1,"10,27"
18.10.2011,oct. 2011,"10,22","0,729589727","14,00787267",1,"10,22"
19.10.2011,oct. 2011,"9,95","0,729589727","13,63780167",1,"9,95"
20.10.2011,oct. 2011,"10,11","0,729589727","13,857103",1,"10,11"
21.10.2011,oct. 2011,"10,3","0,729589727","14,11752333",1,"10,3"
22.10.2011,oct. 2011,#N/A,"0,729589727",#N/A,1,#N/A
23.10.2011,oct. 2011,#N/A,"0,729589727",#N/A,1,#N/A
24.10.2011,oct. 2011,"10,45","0,729589727","14,32311833",1,"10,45"
25.10.2011,oct. 2011,"10,34","0,729589727","14,17234867",1,"10,34"
26.10.2011,oct. 2011,"10,06","0,729589727","13,78857133",1,"10,06"
27.10.2011,oct. 2011,"10,35","0,729589727","14,186055",1,"10,35"
28.10.2011,oct. 2011,"10,34","0,729589727","14,17234867",1,"10,34"
29.10.2011,oct. 2011,#N/A,"0,729589727",#N/A,1,#N/A
30.10.2011,oct. 2011,#N/A,"0,729589727",#N/A,1,#N/A
31.10.2011,oct. 2011,"10,11","0,729589727","13,857103",1,"10,11"
01.11.2011,nov. 2011,"9,84","0,737695573","13,33883564",1,"9,84"
02.11.2011,nov. 2011,"9,45","0,737695573","12,81016227",1,"9,45"
03.11.2011,nov. 2011,"9,63","0,737695573","13,05416536",1,"9,63"
04.11.2011,nov. 2011,"9,36","0,737695573","12,68816073",1,"9,36"
05.11.2011,nov. 2011,#N/A,"0,737695573",#N/A,1,#N/A
06.11.2011,nov. 2011,#N/A,"0,737695573",#N/A,1,#N/A
07.11.2011,nov. 2011,"9,74","0,737695573","13,20327836",1,"9,74"
08.11.2011,nov. 2011,"10,03","0,737695573","13,59639445",1,"10,03"
09.11.2011,nov. 2011,"9,83","0,737695573","13,32527991",1,"9,83"
10.11.2011,nov. 2011,"9,68","0,737695573","13,121944",1,"9,68"
11.11.2011,nov. 2011,"10,07","0,737695573","13,65061736",1,"10,07"
12.11.2011,nov. 2011,#N/A,"0,737695573",#N/A,1,#N/A
13.11.2011,nov. 2011,#N/A,"0,737695573",#N/A,1,#N/A
14.11.2011,nov. 2011,"10,03","0,737695573","13,59639445",1,"10,03"
15.11.2011,nov. 2011,"10,05","0,737695573","13,62350591",1,"10,05"
16.11.2011,nov. 2011,"9,84","0,737695573","13,33883564",1,"9,84"
17.11.2011,nov. 2011,"9,64","0,737695573","13,06772109",1,"9,64"
18.11.2011,nov. 2011,"9,31","0,737695573","12,62038209",1,"9,31"
19.11.2011,nov. 2011,#N/A,"0,737695573",#N/A,1,#N/A
20.11.2011,nov. 2011,#N/A,"0,737695573",#N/A,1,#N/A
21.11.2011,nov. 2011,"8,88","0,737695573","12,03748582",1,"8,88"
22.11.2011,nov. 2011,"9,07","0,737695573","12,29504464",1,"9,07"
23.11.2011,nov. 2011,"8,43","0,737695573","11,42747809",1,"8,43"
24.11.2011,nov. 2011,"7,86","0,737695573","10,65480164",1,"7,86"
25.11.2011,nov. 2011,"7,72","0,737695573","10,46502145",1,"7,72"
26.11.2011,nov. 2011,#N/A,"0,737695573",#N/A,1,#N/A
27.11.2011,nov. 2011,#N/A,"0,737695573",#N/A,1,#N/A
28.11.2011,nov. 2011,"7,96","0,737695573","10,79035891",1,"7,96"
29.11.2011,nov. 2011,"7,86","0,737695573","10,65480164",1,"7,86"
30.11.2011,nov. 2011,"8,31","0,737695573","11,26480936",1,"8,31"
01.12.2011,Dec 2011,"7,97","0,758780171","10,50370095",1,"7,97"
02.12.2011,Dec 2011,"7,8","0,758780171","10,27965714",1,"7,8"
03.12.2011,Dec 2011,#N/A,"0,758780171",#N/A,1,#N/A
04.12.2011,Dec 2011,#N/A,"0,758780171",#N/A,1,#N/A
05.12.2011,Dec 2011,"7,4","0,758780171","9,752495238",1,"7,4"
06.12.2011,Dec 2011,"7,4","0,758780171","9,752495238",1,"7,4"
07.12.2011,Dec 2011,"7,18","0,758780171","9,46255619",1,"7,18"
08.12.2011,Dec 2011,"7,66","0,758780171","10,09515048",1,"7,66"
09.12.2011,Dec 2011,"7,81","0,758780171","10,29283619",1,"7,81"
10.12.2011,Dec 2011,#N/A,"0,758780171",#N/A,1,#N/A
11.12.2011,Dec 2011,#N/A,"0,758780171",#N/A,1,#N/A
